question_id,pct_harris_poll,pct_trump_poll,poll_id,pollster,state,start_date,end_date,mode,population,sample_size,pct_dk,p_trump_true,p_harris_true,abs_margin,A,trump_part_A,harris_part_A,poll_level,duration_days,days_before_election,turnout_pct,base_mode,mode_App Panel,mode_Email,mode_IVR,mode_Mail_to_Phone,mode_Mail_to_Web,mode_Online Ad,mode_Online Matched Sample,mode_Online Opt_In Panel,mode_Probability Panel,mode_Text,mode_Text_to_Web
213867,49.0,51.0,88889,HarrisX,national,2024-10-21,2024-10-22,Online Opt-In Panel,lv,1244.0,0.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,0.010000929087649534,0.023599925686044965,0.013598996598395252,national,2,14,64.07,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213868,48.0,48.0,88889,HarrisX,national,2024-10-21,2024-10-22,Online Opt-In Panel,rv,1512.0,0.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.030004405526049573,-0.037024696130389834,-0.007020290604340396,national,2,14,64.07,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213869,48.0,49.0,88889,HarrisX,national,2024-10-21,2024-10-22,Online Opt-In Panel,lv,1244.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.009385118323313969,-0.016405408927654186,-0.007020290604340396,national,2,14,64.07,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213908,51.0,45.0,88890,RG Strategies,michigan,2024-09-19,2024-09-23,Live Phone/Text-to-Web/Email,lv,400.0,4.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.1540146172929125,-0.09988776645022779,0.05412685084268454,state,5,43,74.64,Live Phone,0,0,0,0,0,0,0,0,0,0,0
213908,51.0,45.0,88890,RG Strategies,michigan,2024-09-19,2024-09-23,Live Phone/Text-to-Web/Email,lv,400.0,4.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.1540146172929125,-0.09988776645022779,0.05412685084268454,state,5,43,74.64,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
213908,51.0,45.0,88890,RG Strategies,michigan,2024-09-19,2024-09-23,Live Phone/Text-to-Web/Email,lv,400.0,4.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.1540146172929125,-0.09988776645022779,0.05412685084268454,state,5,43,74.64,Email,0,1,0,0,0,0,0,0,0,0,0
213909,51.0,45.0,88891,RG Strategies,wisconsin,2024-09-19,2024-09-23,Live Phone/Text-to-Web/Email,lv,400.0,4.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.14263136277318286,-0.09724509705133588,0.04538626572184701,state,5,43,76.64,Live Phone,0,0,0,0,0,0,0,0,0,0,0
213909,51.0,45.0,88891,RG Strategies,wisconsin,2024-09-19,2024-09-23,Live Phone/Text-to-Web/Email,lv,400.0,4.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.14263136277318286,-0.09724509705133588,0.04538626572184701,state,5,43,76.64,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
213909,51.0,45.0,88891,RG Strategies,wisconsin,2024-09-19,2024-09-23,Live Phone/Text-to-Web/Email,lv,400.0,4.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.14263136277318286,-0.09724509705133588,0.04538626572184701,state,5,43,76.64,Email,0,1,0,0,0,0,0,0,0,0,0
213910,48.0,48.0,88892,RG Strategies,pennsylvania,2024-09-19,2024-09-23,Live Phone/Text-to-Web/Email,lv,400.0,4.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.03453112467209504,-0.04824510921719316,-0.01371398454509798,state,5,43,71.43,Live Phone,0,0,0,0,0,0,0,0,0,0,0
213910,48.0,48.0,88892,RG Strategies,pennsylvania,2024-09-19,2024-09-23,Live Phone/Text-to-Web/Email,lv,400.0,4.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.03453112467209504,-0.04824510921719316,-0.01371398454509798,state,5,43,71.43,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
213910,48.0,48.0,88892,RG Strategies,pennsylvania,2024-09-19,2024-09-23,Live Phone/Text-to-Web/Email,lv,400.0,4.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.03453112467209504,-0.04824510921719316,-0.01371398454509798,state,5,43,71.43,Email,0,1,0,0,0,0,0,0,0,0,0
213914,49.0,46.0,88893,Quinnipiac,michigan,2024-10-17,2024-10-21,Live Phone,lv,1136.0,3.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.09203037596043792,-0.07790885973145245,0.014121516228985387,state,5,15,74.64,Live Phone,0,0,0,0,0,0,0,0,0,0,0
213915,48.0,48.0,88894,Quinnipiac,wisconsin,2024-10-17,2024-10-21,Live Phone,lv,1108.0,4.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.01746821981917685,-0.03270657591376469,-0.01523835609458779,state,5,15,76.64,Live Phone,0,0,0,0,0,0,0,0,0,0,0
213916,50.0,46.0,88893,Quinnipiac,michigan,2024-10-17,2024-10-21,Live Phone,lv,1136.0,4.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.11223308327795738,-0.07790885973145245,0.034324223546504884,state,5,15,74.64,Live Phone,0,0,0,0,0,0,0,0,0,0,0
213917,48.0,48.0,88894,Quinnipiac,wisconsin,2024-10-17,2024-10-21,Live Phone,lv,1108.0,4.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.01746821981917685,-0.03270657591376469,-0.01523835609458779,state,5,15,76.64,Live Phone,0,0,0,0,0,0,0,0,0,0,0
213920,48.0,41.0,88895,Digital Research,maine,2024-09-10,2024-10-07,Live Phone/Online Opt-In Panel,rv,604.0,6.0,0.4546408058938505,0.52401383250639,0.06937302661253952,-0.015618531903067466,-0.10335050988671224,-0.08773197798364474,state,28,29,74.24,Live Phone,0,0,0,0,0,0,0,0,0,0,0
213920,48.0,41.0,88895,Digital Research,maine,2024-09-10,2024-10-07,Live Phone/Online Opt-In Panel,rv,604.0,6.0,0.4546408058938505,0.52401383250639,0.06937302661253952,-0.015618531903067466,-0.10335050988671224,-0.08773197798364474,state,28,29,74.24,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213925,46.0,46.0,88898,Change Research,national,2024-10-03,2024-10-09,Text-to-Web/Online Ad,lv,3275.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.030004405526049573,-0.07958431054918569,-0.04957990502313625,national,7,27,64.07,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
213925,46.0,46.0,88898,Change Research,national,2024-10-03,2024-10-09,Text-to-Web/Online Ad,lv,3275.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.030004405526049573,-0.07958431054918569,-0.04957990502313625,national,7,27,64.07,Online Ad,0,0,0,0,0,1,0,0,0,0,0
213940,48.0,48.0,88899,Morning Consult,arizona,2024-10-16,2024-10-20,Online Opt-In Panel,rv,915.0,1.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.11188292308747286,-0.0844564192274988,0.027426503859974027,state,5,16,63.6,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213941,49.0,49.0,88899,Morning Consult,arizona,2024-10-16,2024-10-20,Online Opt-In Panel,rv,915.0,2.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.11188292308747286,-0.06383713202476315,0.048045791062709675,state,5,16,63.6,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213942,48.0,48.0,88899,Morning Consult,arizona,2024-10-16,2024-10-20,Online Opt-In Panel,lv,861.0,1.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.11188292308747286,-0.0844564192274988,0.027426503859974027,state,5,16,63.6,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213943,49.0,49.0,88899,Morning Consult,arizona,2024-10-16,2024-10-20,Online Opt-In Panel,lv,861.0,2.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.11188292308747286,-0.06383713202476315,0.048045791062709675,state,5,16,63.6,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213944,48.0,47.0,88900,Morning Consult,georgia,2024-10-16,2024-10-20,Online Opt-In Panel,rv,914.0,3.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.06523524088849703,-0.07611938285586217,-0.010884141967365202,state,5,16,68.26,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213945,48.0,49.0,88900,Morning Consult,georgia,2024-10-16,2024-10-20,Online Opt-In Panel,rv,914.0,3.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.023562544487928962,-0.03444668645529414,-0.010884141967365202,state,5,16,68.26,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213946,48.0,49.0,88900,Morning Consult,georgia,2024-10-16,2024-10-20,Online Opt-In Panel,lv,855.0,2.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.023562544487928962,-0.03444668645529414,-0.010884141967365202,state,5,16,68.26,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213947,48.0,50.0,88900,Morning Consult,georgia,2024-10-16,2024-10-20,Online Opt-In Panel,lv,855.0,2.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.0033598371704093295,-0.014243979137774643,-0.010884141967365202,state,5,16,68.26,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213948,48.0,47.0,88902,Morning Consult,nevada,2024-10-16,2024-10-20,Online Opt-In Panel,rv,449.0,3.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.08425479668441603,-0.08694389980448036,-0.002689103120064318,state,5,16,65.8,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213949,49.0,48.0,88902,Morning Consult,nevada,2024-10-16,2024-10-20,Online Opt-In Panel,rv,449.0,3.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.08382067468931939,-0.06589049060664798,0.01793018408267133,state,5,16,65.8,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213950,48.0,48.0,88902,Morning Consult,nevada,2024-10-16,2024-10-20,Online Opt-In Panel,lv,420.0,3.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.06320138748658369,-0.06589049060664798,-0.002689103120064318,state,5,16,65.8,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213951,49.0,48.0,88902,Morning Consult,nevada,2024-10-16,2024-10-20,Online Opt-In Panel,lv,420.0,3.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.08382067468931939,-0.06589049060664798,0.01793018408267133,state,5,16,65.8,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213952,46.0,49.0,88903,Morning Consult,north carolina,2024-10-16,2024-10-20,Online Opt-In Panel,rv,755.0,1.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.002057828963397682,-0.03720122212788335,-0.03514339316448556,state,5,16,70.32,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213953,47.0,50.0,88903,Morning Consult,north carolina,2024-10-16,2024-10-20,Online Opt-In Panel,rv,755.0,3.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.0033613268668419094,-0.01699851481036385,-0.013637187943522089,state,5,16,70.32,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213954,48.0,49.0,88903,Morning Consult,north carolina,2024-10-16,2024-10-20,Online Opt-In Panel,lv,702.0,1.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.04461744338219375,-0.03720122212788335,0.007416221254310296,state,5,16,70.32,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213955,48.0,50.0,88903,Morning Consult,north carolina,2024-10-16,2024-10-20,Online Opt-In Panel,lv,702.0,2.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.024414736064674137,-0.01699851481036385,0.007416221254310296,state,5,16,70.32,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213956,47.0,45.0,88901,Morning Consult,michigan,2024-10-16,2024-10-20,Online Opt-In Panel,rv,756.0,5.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.07233658627864521,-0.09988776645022779,-0.027551180171582645,state,5,16,74.64,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213957,48.0,46.0,88901,Morning Consult,michigan,2024-10-16,2024-10-20,Online Opt-In Panel,rv,756.0,6.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.07141108875770236,-0.07790885973145245,-0.006497770973750261,state,5,16,74.64,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213958,49.0,46.0,88901,Morning Consult,michigan,2024-10-16,2024-10-20,Online Opt-In Panel,lv,705.0,2.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.09203037596043792,-0.07790885973145245,0.014121516228985387,state,5,16,74.64,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213959,50.0,46.0,88901,Morning Consult,michigan,2024-10-16,2024-10-20,Online Opt-In Panel,lv,705.0,4.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.11223308327795738,-0.07790885973145245,0.034324223546504884,state,5,16,74.64,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213960,48.0,48.0,88904,Morning Consult,pennsylvania,2024-10-16,2024-10-20,Online Opt-In Panel,rv,866.0,2.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.03453112467209504,-0.04824510921719316,-0.01371398454509798,state,5,16,71.43,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213961,48.0,48.0,88904,Morning Consult,pennsylvania,2024-10-16,2024-10-20,Online Opt-In Panel,rv,866.0,4.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.03453112467209504,-0.04824510921719316,-0.01371398454509798,state,5,16,71.43,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213962,50.0,48.0,88904,Morning Consult,pennsylvania,2024-10-16,2024-10-20,Online Opt-In Panel,lv,812.0,1.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.07535311919235027,-0.04824510921719316,0.027108009975157166,state,5,16,71.43,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213963,50.0,48.0,88904,Morning Consult,pennsylvania,2024-10-16,2024-10-20,Online Opt-In Panel,lv,812.0,2.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.07535311919235027,-0.04824510921719316,0.027108009975157166,state,5,16,71.43,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213964,47.0,47.0,88905,Morning Consult,wisconsin,2024-10-16,2024-10-20,Online Opt-In Panel,rv,635.0,2.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.01746821981917685,-0.053759985111597075,-0.036291765292420175,state,5,16,76.64,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213965,48.0,48.0,88905,Morning Consult,wisconsin,2024-10-16,2024-10-20,Online Opt-In Panel,rv,635.0,4.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.01746821981917685,-0.03270657591376469,-0.01523835609458779,state,5,16,76.64,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213966,47.0,47.0,88905,Morning Consult,wisconsin,2024-10-16,2024-10-20,Online Opt-In Panel,lv,624.0,2.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.01746821981917685,-0.053759985111597075,-0.036291765292420175,state,5,16,76.64,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213967,48.0,48.0,88905,Morning Consult,wisconsin,2024-10-16,2024-10-20,Online Opt-In Panel,lv,624.0,4.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.01746821981917685,-0.03270657591376469,-0.01523835609458779,state,5,16,76.64,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213969,50.0,47.0,88907,TIPP,national,2024-10-21,2024-10-23,Online Opt-In Panel,lv,1294.0,3.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09187980924413705,-0.05807810532822222,0.03380170391591475,national,3,13,64.07,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213970,59.0,33.0,88908,PPIC,california,2024-10-07,2024-10-15,Probability Panel,lv,1137.0,3.0,0.383329021034668,0.58467704244594,0.201348021411272,-0.1588639349970342,-0.1498010286906052,0.00906290630642892,state,9,21,62.06,Probability Panel,0,0,0,0,0,0,0,0,1,0,0
213971,49.0,45.0,88909,Franklin and Marshall College,pennsylvania,2024-10-09,2024-10-20,Mail-to-Web/Mail-to-Phone,rv,794.0,3.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.11968893301240188,-0.11278363035476435,0.006905302657637669,state,12,16,71.43,Mail-to-Web,0,0,0,0,1,0,0,0,0,0,0
213971,49.0,45.0,88909,Franklin and Marshall College,pennsylvania,2024-10-09,2024-10-20,Mail-to-Web/Mail-to-Phone,rv,794.0,3.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.11968893301240188,-0.11278363035476435,0.006905302657637669,state,12,16,71.43,Mail-to-Phone,0,0,0,1,0,0,0,0,0,0,0
213972,49.0,50.0,88909,Franklin and Marshall College,pennsylvania,2024-10-09,2024-10-20,Mail-to-Web/Mail-to-Phone,lv,583.0,1.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.0143284173545756,-0.007423114696938016,0.006905302657637669,state,12,16,71.43,Mail-to-Web,0,0,0,0,1,0,0,0,0,0,0
213972,49.0,50.0,88909,Franklin and Marshall College,pennsylvania,2024-10-09,2024-10-20,Mail-to-Web/Mail-to-Phone,lv,583.0,1.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.0143284173545756,-0.007423114696938016,0.006905302657637669,state,12,16,71.43,Mail-to-Phone,0,0,0,1,0,0,0,0,0,0,0
213973,48.0,44.0,88909,Franklin and Marshall College,pennsylvania,2024-10-09,2024-10-20,Mail-to-Web/Mail-to-Phone,rv,794.0,8.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.1215425016617249,-0.13525648620682296,-0.01371398454509798,state,12,16,71.43,Mail-to-Web,0,0,0,0,1,0,0,0,0,0,0
213973,48.0,44.0,88909,Franklin and Marshall College,pennsylvania,2024-10-09,2024-10-20,Mail-to-Web/Mail-to-Phone,rv,794.0,8.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.1215425016617249,-0.13525648620682296,-0.01371398454509798,state,12,16,71.43,Mail-to-Phone,0,0,0,1,0,0,0,0,0,0,0
213974,46.0,48.0,88910,Hart/POS,national,2024-10-15,2024-10-19,Live Phone,rv,1000.0,6.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,0.01255520889274629,-0.037024696130389834,-0.04957990502313625,national,5,17,64.07,Live Phone,0,0,0,0,0,0,0,0,0,0,0
213975,49.0,50.7,88911,Emerson,pennsylvania,2024-10-21,2024-10-22,Online Opt-In Panel/Text-to-Web,lv,860.0,0.29999999999999716,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.00042551218558425767,0.006479790472053382,0.006905302657637669,state,2,14,71.43,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213975,49.0,50.7,88911,Emerson,pennsylvania,2024-10-21,2024-10-22,Online Opt-In Panel/Text-to-Web,lv,860.0,0.29999999999999716,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.00042551218558425767,0.006479790472053382,0.006905302657637669,state,2,14,71.43,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
213976,48.2,50.2,88912,Emerson,north carolina,2024-10-21,2024-10-22,Online Opt-In Panel/Text-to-Web,lv,950.0,1.5999999999999943,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.02458072494380043,-0.013006493540826392,0.011574231402974089,state,2,14,70.32,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213976,48.2,50.2,88912,Emerson,north carolina,2024-10-21,2024-10-22,Online Opt-In Panel/Text-to-Web,lv,950.0,1.5999999999999943,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.02458072494380043,-0.013006493540826392,0.011574231402974089,state,2,14,70.32,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
213977,49.2,49.9,88913,Emerson,wisconsin,2024-10-21,2024-10-22,Online Opt-In Panel/Text-to-Web,lv,800.0,0.9000000000000057,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.003340840559966374,0.006113415935817379,0.009454256495783797,state,2,14,76.64,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213977,49.2,49.9,88913,Emerson,wisconsin,2024-10-21,2024-10-22,Online Opt-In Panel/Text-to-Web,lv,800.0,0.9000000000000057,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.003340840559966374,0.006113415935817379,0.009454256495783797,state,2,14,76.64,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
213978,49.0,48.0,88914,Marist College,georgia,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,rv,1356.0,3.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.06480111889340026,-0.05506597365802979,0.009735145235370446,state,6,14,68.26,Live Phone,0,0,0,0,0,0,0,0,0,0,0
213978,49.0,48.0,88914,Marist College,georgia,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,rv,1356.0,3.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.06480111889340026,-0.05506597365802979,0.009735145235370446,state,6,14,68.26,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213978,49.0,48.0,88914,Marist College,georgia,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,rv,1356.0,3.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.06480111889340026,-0.05506597365802979,0.009735145235370446,state,6,14,68.26,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
213979,49.0,49.0,88914,Marist College,georgia,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,lv,1193.0,2.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.0441818316906646,-0.03444668645529414,0.009735145235370446,state,6,14,68.26,Live Phone,0,0,0,0,0,0,0,0,0,0,0
213979,49.0,49.0,88914,Marist College,georgia,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,lv,1193.0,2.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.0441818316906646,-0.03444668645529414,0.009735145235370446,state,6,14,68.26,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213979,49.0,49.0,88914,Marist College,georgia,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,lv,1193.0,2.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.0441818316906646,-0.03444668645529414,0.009735145235370446,state,6,14,68.26,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
213980,48.0,49.0,88915,Marist College,north carolina,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,rv,1410.0,3.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.04461744338219375,-0.03720122212788335,0.007416221254310296,state,6,14,70.32,Live Phone,0,0,0,0,0,0,0,0,0,0,0
213980,48.0,49.0,88915,Marist College,north carolina,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,rv,1410.0,3.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.04461744338219375,-0.03720122212788335,0.007416221254310296,state,6,14,70.32,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213980,48.0,49.0,88915,Marist College,north carolina,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,rv,1410.0,3.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.04461744338219375,-0.03720122212788335,0.007416221254310296,state,6,14,70.32,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
213981,48.0,50.0,88915,Marist College,north carolina,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,lv,1226.0,2.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.024414736064674137,-0.01699851481036385,0.007416221254310296,state,6,14,70.32,Live Phone,0,0,0,0,0,0,0,0,0,0,0
213981,48.0,50.0,88915,Marist College,north carolina,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,lv,1226.0,2.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.024414736064674137,-0.01699851481036385,0.007416221254310296,state,6,14,70.32,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213981,48.0,50.0,88915,Marist College,north carolina,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,lv,1226.0,2.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.024414736064674137,-0.01699851481036385,0.007416221254310296,state,6,14,70.32,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
213982,49.0,49.0,88916,Marist College,arizona,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,rv,1329.0,2.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.11188292308747286,-0.06383713202476315,0.048045791062709675,state,6,14,63.6,Live Phone,0,0,0,0,0,0,0,0,0,0,0
213982,49.0,49.0,88916,Marist College,arizona,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,rv,1329.0,2.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.11188292308747286,-0.06383713202476315,0.048045791062709675,state,6,14,63.6,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213982,49.0,49.0,88916,Marist College,arizona,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,rv,1329.0,2.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.11188292308747286,-0.06383713202476315,0.048045791062709675,state,6,14,63.6,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
213983,49.0,50.0,88916,Marist College,arizona,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,lv,1193.0,1.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.09168021576995342,-0.04363442470724366,0.048045791062709675,state,6,14,63.6,Live Phone,0,0,0,0,0,0,0,0,0,0,0
213983,49.0,50.0,88916,Marist College,arizona,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,lv,1193.0,1.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.09168021576995342,-0.04363442470724366,0.048045791062709675,state,6,14,63.6,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
213983,49.0,50.0,88916,Marist College,arizona,2024-10-17,2024-10-22,Live Phone/Online Opt-In Panel/Text-to-Web,lv,1193.0,1.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.09168021576995342,-0.04363442470724366,0.048045791062709675,state,6,14,63.6,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
213984,45.0,47.0,88917,Fabrizio/GBAO,national,2024-10-19,2024-10-22,Live Phone/Text-to-Web,rv,1500.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,0.01348070641368928,-0.05807810532822222,-0.07155881174191159,national,4,14,64.07,Live Phone,0,0,0,0,0,0,0,0,0,0,0
213984,45.0,47.0,88917,Fabrizio/GBAO,national,2024-10-19,2024-10-22,Live Phone/Text-to-Web,rv,1500.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,0.01348070641368928,-0.05807810532822222,-0.07155881174191159,national,4,14,64.07,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
