caseid,state_name,X_trump,X_harris,selfvoted_2024,likely_voter,validated_voter,CC24_363_names
1906113730,Connecticut,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906110030,Texas,,,,1.0,0,Probably
1906095812,Ohio,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906116322,Tennessee,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906113908,Texas,,,,1.0,0,Probably
1906095630,Michigan,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906110002,North Carolina,0.0,1.0,1.0,1.0,0,Probably
1903856184,Illinois,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906115128,California,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906095776,Florida,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906096758,California,,,,1.0,1,"Yes, definitely"
1906097910,New Jersey,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906110156,Maryland,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906096688,West Virginia,,,,1.0,0,I plan to vote before November 5th
1906096286,Wisconsin,0.0,1.0,1.0,1.0,0,I plan to vote before November 5th
1906113724,Texas,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906099808,Arizona,0.0,1.0,1.0,0.0,0,No
1906116696,Texas,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906095748,Utah,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906116870,Texas,,,,1.0,0,I already voted (early or absentee)
1906097690,Louisiana,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906095970,Ohio,,,,0.0,0,No
1906115590,Michigan,,,,0.0,0,No
1906111830,Texas,,,,1.0,0,"Yes, definitely"
1906111932,Ohio,,,,0.0,0,Undecided
1902125560,New Jersey,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1906116586,Wisconsin,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906110178,Mississippi,,,,1.0,0,Probably
1906110122,New York,,,,0.0,0,No
1906099840,Tennessee,,,,1.0,1,"Yes, definitely"
1906117418,New York,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906076398,California,,,,1.0,0,I plan to vote before November 5th
1906102902,Texas,,,,1.0,0,"Yes, definitely"
1906110006,Maryland,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906097492,Texas,,,,0.0,0,No
1906095980,Massachusetts,0.0,0.0,1.0,1.0,0,"Yes, definitely"
1906116824,Texas,,,,1.0,0,I already voted (early or absentee)
1906117782,Texas,1.0,0.0,1.0,1.0,0,I plan to vote before November 5th
1906116394,Tennessee,,,,0.0,0,No
1906097998,Louisiana,,,,1.0,0,Probably
1906116706,West Virginia,,,,1.0,0,Probably
1906095724,Texas,,,,1.0,0,Probably
1906096856,Texas,,,,1.0,1,"Yes, definitely"
1906114064,Illinois,,,,1.0,0,I already voted (early or absentee)
1906095928,Wisconsin,1.0,0.0,1.0,1.0,0,I already voted (early or absentee)
1906096452,Illinois,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906061998,Missouri,,,,0.0,0,No
1906125554,Florida,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906097094,California,0.0,0.0,1.0,1.0,0,"Yes, definitely"
1906116750,Ohio,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906130842,Texas,,,,0.0,0,No
1906111012,Georgia,,,,1.0,0,"Yes, definitely"
1906116914,Texas,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906116810,California,,,,1.0,0,"Yes, definitely"
1906113680,Georgia,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906116560,Pennsylvania,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906097508,Ohio,,,,0.0,0,No
1906116592,Illinois,,,,1.0,0,I plan to vote before November 5th
1902134508,Massachusetts,0.0,1.0,1.0,1.0,0,Probably
1906130972,Iowa,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906098160,Florida,,,,0.0,0,Undecided
1906113670,California,,,,1.0,0,"Yes, definitely"
1906116768,California,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906102408,Texas,,,,0.0,0,Undecided
1906130784,North Carolina,,,,0.0,0,No
1906097070,California,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906131028,Kentucky,,,,0.0,0,Undecided
1906130958,Washington,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1905987282,Texas,,,,1.0,0,"Yes, definitely"
1906110010,Illinois,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906109934,Georgia,,,,1.0,0,I already voted (early or absentee)
1906099508,Texas,,,,1.0,0,"Yes, definitely"
1906095974,Nebraska,,,,0.0,0,Undecided
1906130544,Alabama,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906130896,Tennessee,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906095620,Mississippi,,,,1.0,0,"Yes, definitely"
1906124520,New Mexico,0.0,1.0,1.0,1.0,0,I plan to vote before November 5th
1906097960,Illinois,,,,1.0,1,Probably
1906114220,North Carolina,,,,0.0,0,No
1906130670,Texas,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906062686,Washington,,,,0.0,0,No
1906122864,California,,,,1.0,0,I already voted (early or absentee)
1906118328,Wisconsin,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906116510,Arizona,,,,1.0,0,Probably
1906116698,Washington,,,,1.0,0,I already voted (early or absentee)
1906097738,Delaware,,,,1.0,1,I plan to vote before November 5th
1906117946,Minnesota,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906095670,Ohio,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906123596,Colorado,,,,1.0,0,"Yes, definitely"
1906132918,Georgia,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906130554,Pennsylvania,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906136382,Texas,,,,1.0,0,"Yes, definitely"
1906116956,Texas,,,,1.0,0,I already voted (early or absentee)
1906107580,Texas,,,,0.0,0,Undecided
1905995334,California,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906119120,North Carolina,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906095966,Colorado,0.0,1.0,1.0,1.0,0,Probably
1906116574,Utah,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906132188,Michigan,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906130656,Louisiana,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906130928,Tennessee,,,,1.0,0,"Yes, definitely"
1903869132,New Mexico,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1906119128,New York,,,,0.0,0,Undecided
1906136102,Illinois,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906097488,Michigan,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906096004,Michigan,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906136274,California,,,,0.0,0,Undecided
1906136276,Washington,,,,1.0,0,I plan to vote before November 5th
1906132262,New York,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906130766,Pennsylvania,,,,0.0,0,Undecided
1906118108,Washington,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906125606,West Virginia,1.0,0.0,1.0,1.0,0,Probably
1906136402,Georgia,,,,1.0,0,"Yes, definitely"
1906131512,Kentucky,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906132332,Maryland,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906130728,Indiana,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906133146,Texas,,,,1.0,0,"Yes, definitely"
1904568830,California,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906136348,Illinois,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906136296,Alabama,,,,1.0,0,"Yes, definitely"
1906136122,North Carolina,0.0,1.0,1.0,1.0,0,I plan to vote before November 5th
1906134144,Indiana,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906118028,Nevada,0.0,1.0,1.0,1.0,0,Probably
1906136216,Texas,,,,0.0,0,Undecided
1906118988,Texas,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906132676,Ohio,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906097920,Georgia,,,,0.0,0,No
1906130318,Ohio,,,,1.0,0,Probably
1902203278,Illinois,,,,0.0,0,No
1906136202,Georgia,,,,0.0,0,Undecided
1906146866,Minnesota,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906116564,California,,,,1.0,0,"Yes, definitely"
1902280960,Nevada,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1906147824,New York,,,,0.0,0,No
1906145942,Michigan,,,,1.0,0,I plan to vote before November 5th
1906097288,California,0.0,0.0,1.0,1.0,1,"Yes, definitely"
1906096886,Florida,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1906152900,Missouri,,,,1.0,0,"Yes, definitely"
1906145616,Tennessee,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906097728,Texas,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906146634,Texas,,,,1.0,0,I already voted (early or absentee)
1906099472,Washington,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906152938,California,1.0,0.0,1.0,1.0,0,I plan to vote before November 5th
1900229036,Nebraska,0.0,0.0,1.0,1.0,1,"Yes, definitely"
1906147760,Indiana,,,,0.0,0,No
1906151912,Georgia,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906097046,Ohio,1.0,0.0,1.0,1.0,1,I already voted (early or absentee)
1906136376,Hawaii,,,,0.0,0,Undecided
1904559990,Louisiana,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1906136036,Alabama,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906145670,Delaware,,,,1.0,0,"Yes, definitely"
1906151906,Kentucky,,,,0.0,0,No
1906151604,New Jersey,,,,1.0,0,Probably
1902135506,Illinois,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906097306,South Carolina,1.0,0.0,1.0,1.0,1,Probably
1906152682,Minnesota,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906131756,Illinois,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906097680,Michigan,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906151734,North Carolina,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906162170,Texas,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906145592,South Carolina,,,,1.0,0,"Yes, definitely"
1906150994,Florida,,,,1.0,0,"Yes, definitely"
1906131356,Kentucky,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906151658,Texas,0.0,1.0,1.0,1.0,0,I plan to vote before November 5th
1906152552,Florida,,,,1.0,0,"Yes, definitely"
1906146868,Texas,1.0,0.0,1.0,1.0,0,I plan to vote before November 5th
1906116646,Florida,,,,0.0,0,No
1904560174,Ohio,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906152914,Maryland,,,,1.0,0,"Yes, definitely"
1906152358,Wisconsin,,,,1.0,0,"Yes, definitely"
1906162580,Oregon,,,,0.0,0,No
1906119044,Hawaii,,,,1.0,0,Probably
1903854604,North Carolina,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1900238884,Iowa,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906100078,Kentucky,,,,0.0,0,No
1906137030,Michigan,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906145556,Michigan,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906095698,Utah,,,,1.0,0,"Yes, definitely"
1906165926,Minnesota,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906168054,Pennsylvania,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906168722,Maryland,,,,1.0,0,"Yes, definitely"
1906096906,Pennsylvania,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1906099598,Texas,,,,0.0,0,No
1906099956,Massachusetts,,,,1.0,1,I already voted (early or absentee)
1902133356,New Hampshire,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1906162798,California,0.0,1.0,1.0,1.0,0,Probably
1906151408,Virginia,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906096890,Florida,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906168626,Florida,,,,1.0,0,Probably
1906182228,Michigan,,,,0.0,0,Undecided
1906147780,California,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906165782,South Carolina,,,,1.0,0,"Yes, definitely"
1906165810,California,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906099548,New Jersey,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906152240,Colorado,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906152982,Georgia,,,,1.0,0,"Yes, definitely"
1906163184,Texas,,,,1.0,0,"Yes, definitely"
1906165828,Maryland,,,,1.0,0,I already voted (early or absentee)
1906169152,New Mexico,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906166528,Virginia,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906099306,Connecticut,1.0,0.0,1.0,1.0,1,I already voted (early or absentee)
1906165830,South Carolina,,,,1.0,0,"Yes, definitely"
1906100440,Washington,,,,0.0,0,No
1900231662,Florida,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906099270,Colorado,,,,1.0,1,I already voted (early or absentee)
1906166396,Indiana,,,,1.0,0,Probably
1906162742,Ohio,,,,1.0,0,"Yes, definitely"
1906110350,Michigan,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906100010,Massachusetts,,,,0.0,0,No
1906182642,Louisiana,,,,0.0,0,Undecided
1903886596,California,,,,1.0,0,"Yes, definitely"
1906166558,Wisconsin,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906098858,Texas,1.0,0.0,1.0,1.0,1,I already voted (early or absentee)
1906151710,Texas,1.0,0.0,1.0,1.0,0,I already voted (early or absentee)
1906132414,New York,0.0,1.0,1.0,1.0,0,Probably
1902135554,Arizona,,,,1.0,1,"Yes, definitely"
1906174868,Michigan,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906182486,New Jersey,,,,0.0,0,Undecided
1906151024,California,,,,1.0,0,Probably
1906095736,New York,0.0,1.0,1.0,1.0,0,Probably
1906096992,California,,,,1.0,1,"Yes, definitely"
1906151878,Florida,,,,1.0,0,"Yes, definitely"
1906135998,Pennsylvania,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906146326,Ohio,,,,1.0,0,Probably
1906182376,New York,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906150966,Texas,,,,1.0,0,I plan to vote before November 5th
1906182608,Massachusetts,0.0,1.0,1.0,1.0,0,Probably
1906179702,Nebraska,1.0,0.0,1.0,1.0,0,I already voted (early or absentee)
1906169238,Georgia,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906147278,Arizona,,,,1.0,0,"Yes, definitely"
1906182476,Wisconsin,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906166200,Florida,,,,0.0,0,No
1906182936,Kentucky,0.0,1.0,1.0,1.0,0,I plan to vote before November 5th
1906182618,Missouri,,,,1.0,0,Probably
1906166386,Idaho,,,,0.0,0,Undecided
1906098230,Florida,,,,1.0,0,"Yes, definitely"
1906098550,Kentucky,1.0,0.0,1.0,1.0,1,I already voted (early or absentee)
1906100100,Massachusetts,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906152930,Texas,,,,1.0,0,I plan to vote before November 5th
1906183600,Ohio,1.0,0.0,1.0,1.0,0,I already voted (early or absentee)
1906185270,New York,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906185108,Texas,,,,1.0,0,I plan to vote before November 5th
1906185082,Washington,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906182234,Michigan,1.0,0.0,1.0,1.0,0,Probably
1906100456,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1906182194,Florida,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906185868,Illinois,,,,1.0,0,I already voted (early or absentee)
1906145500,California,,,,0.0,0,Undecided
1900235964,New Jersey,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906185072,Tennessee,,,,1.0,0,Probably
1902198764,Indiana,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1906098558,Virginia,,,,0.0,0,No
1906046404,Minnesota,,,,1.0,0,"Yes, definitely"
1906047682,Florida,,,,1.0,0,"Yes, definitely"
1906061942,Florida,,,,0.0,0,No
1906135930,Texas,,,,1.0,0,"Yes, definitely"
1906165912,Florida,,,,0.0,0,No
1906182254,Colorado,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906128924,South Carolina,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906099030,Alabama,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1906153018,New York,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906188456,New York,,,,0.0,0,No
1906169042,Florida,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906182348,Texas,,,,1.0,0,Probably
1906168514,Georgia,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906100136,New York,,,,0.0,0,No
1903854156,Maine,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906165996,California,,,,1.0,0,"Yes, definitely"
1906184944,Georgia,,,,1.0,0,"Yes, definitely"
1906096640,North Carolina,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906099846,Mississippi,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1902203158,Texas,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906168928,Nebraska,,,,1.0,0,I already voted (early or absentee)
1906152534,Texas,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906178004,Alabama,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906203922,Minnesota,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906185400,Texas,,,,1.0,0,"Yes, definitely"
1906194460,North Carolina,,,,1.0,0,I already voted (early or absentee)
1906204384,Wisconsin,,,,1.0,0,"Yes, definitely"
1906186446,Colorado,0.0,1.0,1.0,1.0,0,I plan to vote before November 5th
1906099430,Missouri,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1906185262,California,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906207332,Louisiana,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906100196,Massachusetts,,,,0.0,0,No
1906186208,Oregon,,,,1.0,0,Probably
1906166216,Ohio,,,,0.0,0,No
1906204042,Colorado,,,,1.0,0,Probably
1906188232,California,,,,0.0,0,Undecided
1906203940,North Carolina,,,,0.0,0,Undecided
1906100266,Georgia,1.0,0.0,1.0,1.0,1,I already voted (early or absentee)
1906100132,Iowa,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906096718,Texas,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906204396,Michigan,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906207298,Wisconsin,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1902126736,Indiana,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906152548,Pennsylvania,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906188314,Montana,,,,0.0,0,Undecided
1906207106,Pennsylvania,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906098842,New York,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906166286,Texas,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906191612,Washington,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906201644,Georgia,1.0,0.0,1.0,1.0,0,I already voted (early or absentee)
1906203946,California,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906204580,Missouri,,,,1.0,0,Probably
1906151130,Arizona,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906210358,New York,,,,1.0,0,I plan to vote before November 5th
1906169034,Ohio,,,,0.0,0,No
1906100146,Washington,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906204020,Washington,,,,0.0,0,Undecided
1902125914,Kansas,,,0.0,1.0,1,"Yes, definitely"
1906097216,Arkansas,1.0,0.0,1.0,1.0,1,I already voted (early or absentee)
1906184988,Pennsylvania,,,,0.0,0,Undecided
1906213292,Georgia,,,,1.0,0,Probably
1906204274,Delaware,1.0,0.0,1.0,1.0,0,Probably
1906206724,Texas,,,,1.0,0,"Yes, definitely"
1906130996,Tennessee,,,,0.0,0,No
1906199642,Virginia,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906210510,Oklahoma,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906168792,Illinois,,,,0.0,0,No
1906218408,Texas,,,,1.0,0,I already voted (early or absentee)
1906099884,Texas,,,,1.0,1,I already voted (early or absentee)
1906206866,Missouri,,,,0.0,0,No
1906225474,Texas,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906188620,South Carolina,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906213214,Missouri,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906099904,North Carolina,,,,0.0,0,No
1906204016,Texas,,,,1.0,0,"Yes, definitely"
1906206804,Virginia,,,0.0,1.0,0,"Yes, definitely"
1906212956,California,,,,1.0,0,"Yes, definitely"
1906099438,New Jersey,0.0,0.0,1.0,1.0,1,"Yes, definitely"
1906110154,Connecticut,,,,1.0,0,Probably
1906204722,Utah,,,,1.0,0,"Yes, definitely"
1906099998,Oklahoma,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906184932,Georgia,,,,1.0,0,I plan to vote before November 5th
1906210386,New York,,,,0.0,0,Undecided
1906210320,Texas,,,,1.0,0,Probably
1906189724,North Carolina,,,,0.0,0,Undecided
1906098884,Ohio,1.0,0.0,1.0,1.0,1,I already voted (early or absentee)
1906096648,Kentucky,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906204244,New York,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906213188,Texas,,,,1.0,0,Probably
1906230952,California,,,,1.0,0,Probably
1906207272,Texas,,,,1.0,0,"Yes, definitely"
1906216900,Illinois,,,,1.0,0,"Yes, definitely"
1906225414,Nevada,,,,1.0,0,Probably
1906225526,North Carolina,,,,1.0,0,I already voted (early or absentee)
1906096816,Massachusetts,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906210452,Alabama,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906100108,Georgia,,,,1.0,0,Probably
1906098678,Ohio,1.0,0.0,1.0,1.0,1,I already voted (early or absentee)
1906099522,Florida,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906230746,Pennsylvania,,,,1.0,0,"Yes, definitely"
1906098726,Louisiana,,,,1.0,0,"Yes, definitely"
1906232690,New York,,,,1.0,0,I already voted (early or absentee)
1906095628,Alabama,,,,1.0,0,"Yes, definitely"
1906230880,Texas,,,,0.0,0,No
1906222888,Wisconsin,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906188688,Florida,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906098820,North Carolina,,,,1.0,0,"Yes, definitely"
1906233536,Ohio,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906225300,Ohio,,,,1.0,0,"Yes, definitely"
1906212844,California,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906169562,Arizona,1.0,0.0,1.0,1.0,0,Probably
1906166502,Michigan,0.0,1.0,1.0,1.0,0,I plan to vote before November 5th
1906210702,Florida,,,,1.0,0,"Yes, definitely"
1906230688,Texas,,,,0.0,0,No
1906099922,Texas,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906098180,Pennsylvania,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906249370,North Carolina,,,,0.0,0,No
1906232738,New York,,,,1.0,0,Probably
1906100458,South Carolina,1.0,0.0,1.0,0.0,0,Undecided
1906206968,North Carolina,0.0,1.0,1.0,1.0,0,I plan to vote before November 5th
1906225306,Michigan,,,,0.0,0,Undecided
1906212554,Ohio,,,,0.0,0,Undecided
1906249292,Nebraska,,,,1.0,0,I already voted (early or absentee)
1906233144,Minnesota,,,,1.0,0,"Yes, definitely"
1906232702,California,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906110572,Arizona,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906224984,Utah,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906212846,South Carolina,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906112930,New York,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906111140,New Jersey,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1903887784,North Carolina,,,,1.0,0,I already voted (early or absentee)
1906232744,California,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906099002,California,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906098794,Texas,,,,1.0,1,I already voted (early or absentee)
1906110982,Oklahoma,,,,0.0,0,No
1906213534,Texas,,,,1.0,0,I already voted (early or absentee)
1906213422,California,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906233662,California,1.0,0.0,1.0,1.0,0,I already voted (early or absentee)
1906131332,Colorado,0.0,1.0,1.0,1.0,0,Probably
1906182410,Georgia,,,,1.0,0,"Yes, definitely"
1906236454,Texas,0.0,1.0,1.0,1.0,0,Probably
1906230732,Texas,1.0,0.0,1.0,1.0,0,I already voted (early or absentee)
1906233722,Illinois,,,,0.0,0,No
1906237176,Alabama,,,,1.0,0,"Yes, definitely"
1906247816,Texas,,,,0.0,0,No
1906113374,Wisconsin,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906152774,Ohio,,,,0.0,0,No
1906248820,Arkansas,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906227674,Kentucky,,,,1.0,0,"Yes, definitely"
1906230582,Ohio,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906212704,Arizona,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906248408,Texas,,,,0.0,0,Undecided
1906233578,Indiana,,,,0.0,0,No
1906105306,Texas,,,,1.0,0,"Yes, definitely"
1906109922,Georgia,,,,1.0,0,I already voted (early or absentee)
1906096978,Florida,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1906113388,California,,,,1.0,0,"Yes, definitely"
1906116330,Alabama,,,,1.0,0,Probably
1906231804,Pennsylvania,,,,1.0,0,"Yes, definitely"
1906118680,Nebraska,,,,1.0,0,"Yes, definitely"
1906239580,Pennsylvania,0.0,1.0,1.0,1.0,0,Probably
1906130898,Maryland,,,,1.0,0,Probably
1906232680,Nebraska,,,,1.0,0,"Yes, definitely"
1906249242,Georgia,,,,1.0,0,"Yes, definitely"
1906131830,Washington,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906136612,Georgia,0.0,1.0,1.0,1.0,0,I plan to vote before November 5th
1906145808,Kansas,,,,0.0,0,No
1906236898,Pennsylvania,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906098984,Florida,1.0,0.0,1.0,1.0,1,I already voted (early or absentee)
1906249596,Oklahoma,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906097560,Michigan,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1906251540,Florida,,,,1.0,0,"Yes, definitely"
1906248110,Utah,,,,1.0,0,Probably
1906113336,Texas,,,,1.0,1,"Yes, definitely"
1906247938,Pennsylvania,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1906255374,Nevada,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1906249082,Wisconsin,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1906110752,Arizona,,,,1.0,0,Probably
1906251282,Texas,,,,0.0,0,Undecided
1900236668,South Carolina,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1906219632,Alaska,,,,1.0,0,"Yes, definitely"
1906231928,Ohio,,,,0.0,0,Undecided
